scene,param_group,param_value,cgvqm_score,mean_frame_error,max_frame_error,min_frame_error,std_frame_error,num_frames
wildwest-behindcounter,alpha_weight,0.01,95.03389739990234,4.9661011020342505,27.70009994506836,1.992714524269104,3.1995578441102426,150
wildwest-behindcounter,alpha_weight,0.02,95.24317169189453,4.756826914151509,28.808565139770508,1.9867486953735352,3.2683747012298623,150
wildwest-behindcounter,alpha_weight,0.04,95.08148193359375,4.918518242835998,26.52911949157715,1.9502601623535156,3.0275300330906054,150
wildwest-behindcounter,alpha_weight,0.06,95.39015197753906,4.609846913019816,26.8813419342041,1.9266588687896729,2.992937880881824,150
wildwest-behindcounter,alpha_weight,0.1,95.25125122070312,4.748745754559835,23.54806900024414,1.8567527532577515,2.6571888509150106,150
wildwest-behindcounter,alpha_weight,0.2,95.81266784667969,4.187333735624949,18.02263641357422,1.733491063117981,1.9908877692055407,150
wildwest-behindcounter,alpha_weight,0.5,95.6178207397461,4.382176500956217,11.524297714233398,1.6016201972961426,1.739682296672301,150
wildwest-behindcounter,alpha_weight,0.6,95.90682983398438,4.093171900113424,10.640454292297363,1.6488770246505737,1.7309948020550712,150
wildwest-behindcounter,alpha_weight,0.7,95.45210266113281,4.5479003834724425,11.986527442932129,1.7145365476608276,2.0257281297762755,150
wildwest-behindcounter,alpha_weight,0.8,95.64788818359375,4.352115433216095,13.800773620605469,1.8109749555587769,2.2386389390937658,150
wildwest-behindcounter,alpha_weight,0.9,95.1109848022461,4.889018183549245,15.861559867858887,1.8755377531051636,2.6468413644192332,150
wildwest-behindcounter,alpha_weight,1.0,95.27450561523438,4.725494554042816,18.522254943847656,1.8646610975265503,3.0914877413435184,150
wildwest-behindcounter,num_samples,16,95.13011932373047,4.869877614974976,24.743000030517578,1.9600627422332764,2.8415074763131467,150
wildwest-behindcounter,num_samples,32,95.30708312988281,4.6929173103968305,26.29848289489746,2.039421796798706,2.996443396502587,150
wildwest-behindcounter,num_samples,4,95.1125717163086,4.887425405184428,24.768768310546875,2.030013084411621,2.907804511160489,150
wildwest-behindcounter,num_samples,64,95.06484985351562,4.935151163736979,25.455747604370117,2.023402690887451,2.9367805219963103,150
wildwest-behindcounter,num_samples,8,95.33429718017578,4.665701908270518,27.96677017211914,1.9570969343185425,3.1517024431074563,150
wildwest-behindcounter,filter_size,0.1,95.32041931152344,4.679579885800679,28.001937866210938,1.9560723304748535,3.1498150124951367,150
wildwest-behindcounter,filter_size,0.25,95.1223373413086,4.877663460572561,26.395174026489258,1.9480947256088257,3.007545542250773,150
wildwest-behindcounter,filter_size,0.5,95.31267547607422,4.68732572555542,27.9931697845459,1.9572548866271973,3.148013437201336,150
wildwest-behindcounter,filter_size,0.7,95.11503601074219,4.884965081214904,26.7895450592041,1.9501845836639404,3.061146391004246,150
wildwest-behindcounter,filter_size,0.9,95.31600189208984,4.684000540574392,27.954524993896484,1.9577099084854126,3.146534680208286,150
wildwest-behindcounter,filter_size,0.95,95.02728271484375,4.972719340324402,26.608898162841797,1.9501333236694336,3.0470351017412103,150
wildwest-behindcounter,filter_size,1.0,95.32167053222656,4.678331031799316,27.949790954589844,1.9570411443710327,3.1447972945931695,150
wildwest-behindcounter,hist_percent,1,95.1231460571289,4.8768552303314205,26.477622985839844,1.9498238563537598,3.0217587127139702,150
wildwest-behindcounter,hist_percent,10,95.14558410644531,4.854418861071268,26.2412109375,1.949474573135376,2.985399397815329,150
wildwest-behindcounter,hist_percent,100,95.33113098144531,4.668866941928863,28.02000617980957,1.9564934968948364,3.153490522544157,150
wildwest-behindcounter,hist_percent,125,95.37444305419922,4.625554790496826,22.67074966430664,1.6939454078674316,2.600477386532098,150
wildwest-behindcounter,hist_percent,15,95.333984375,4.666016545295715,27.972198486328125,1.955837607383728,3.1502815011025422,150
wildwest-behindcounter,hist_percent,150,95.900634765625,4.099362242221832,21.776241302490234,1.516703486442566,2.4087285328549357,150
wildwest-behindcounter,hist_percent,200,95.78954315185547,4.210453789234162,17.22957992553711,1.4733389616012573,2.020182094709287,150
wildwest-behindcounter,hist_percent,30,95.11991882324219,4.880079672336579,26.433252334594727,1.9511758089065552,3.012673585071053,150
wildwest-behindcounter,hist_percent,5,95.31879425048828,4.681203931967417,27.98229217529297,1.9572081565856934,3.147146072895952,150
wildwest-behindcounter,hist_percent,50,95.31922149658203,4.680779213905335,27.9372615814209,1.9577124118804932,3.1433627805756723,150
wildwest-behindcounter,hist_percent,75,95.10716247558594,4.89284069220225,26.587106704711914,1.9502124786376953,3.030780398817013,150
wildwest-store,alpha_weight,0.01,91.45594024658203,8.544059092203776,36.70603561401367,2.6628637313842773,4.491780893328257,150
wildwest-store,alpha_weight,0.02,91.7838134765625,8.21618373076121,32.631656646728516,2.7798426151275635,3.8298539597552272,150
wildwest-store,alpha_weight,0.04,92.0037841796875,7.996216603914896,35.72008514404297,2.627798080444336,4.295028864117576,150
wildwest-store,alpha_weight,0.06,92.55661010742188,7.443388767242432,30.493858337402344,2.738156318664551,3.440164306273647,150
wildwest-store,alpha_weight,0.1,93.08596801757812,6.91403613726298,31.31574058532715,2.5824592113494873,3.5232155368299924,150
wildwest-store,alpha_weight,0.2,94.36418914794922,5.635814172426859,19.150169372558594,2.2575666904449463,1.9022740091722807,150
wildwest-store,alpha_weight,0.5,95.12002563476562,4.879970966180165,12.889862060546875,1.80268132686615,1.647281605435718,150
wildwest-store,alpha_weight,0.6,95.2592544555664,4.740748213926951,7.414481163024902,1.721420168876648,1.272646306240615,150
wildwest-store,alpha_weight,0.7,95.02861785888672,4.971381967862447,12.127754211425781,1.7894608974456787,1.6907539923859827,150
wildwest-store,alpha_weight,0.8,95.03231811523438,4.967682789961497,7.917342185974121,1.7878541946411133,1.3280049629383437,150
wildwest-store,alpha_weight,0.9,94.68640899658203,5.313588294188182,13.703448295593262,1.9096397161483765,1.9427764541667372,150
wildwest-store,alpha_weight,1.0,94.61094665527344,5.3890575957298275,10.181417465209961,1.9615949392318726,1.5059152875331225,150
wildwest-store,num_samples,16,91.9913330078125,8.008669691085816,35.554908752441406,2.8200924396514893,4.32111905249411,150
wildwest-store,num_samples,32,92.27069091796875,7.729310083389282,29.982105255126953,2.722405433654785,3.4625800290046693,150
wildwest-store,num_samples,4,91.8991928100586,8.100809539159139,35.45267868041992,2.605328321456909,4.365774342780723,150
wildwest-store,num_samples,64,92.11930084228516,7.88069785118103,34.17881774902344,2.592005968093872,4.0881734660792475,150
wildwest-store,num_samples,8,92.16523742675781,7.834764850934347,31.783872604370117,2.75762939453125,3.6699765450726614,150
wildwest-store,filter_size,0.1,92.16795349121094,7.832044925689697,31.792865753173828,2.7566795349121094,3.6708186420703424,150
wildwest-store,filter_size,0.25,92.01213073730469,7.987868976593018,35.66108703613281,2.6267788410186768,4.28000393116769,150
wildwest-store,filter_size,0.5,92.16563415527344,7.8343650945027665,31.797677993774414,2.7566287517547607,3.671840143538132,150
wildwest-store,filter_size,0.7,92.00254821777344,7.99745174407959,35.75350570678711,2.6286261081695557,4.300857096212575,150
wildwest-store,filter_size,0.9,92.17046356201172,7.829533710479736,31.781661987304688,2.756610631942749,3.6702263850392294,150
wildwest-store,filter_size,0.95,92.00904083251953,7.990959003766378,35.65721130371094,2.6289784908294678,4.280174745582724,150
wildwest-store,filter_size,1.0,92.16497802734375,7.835020047823588,31.80352783203125,2.7568418979644775,3.6726438722153474,150
wildwest-store,hist_percent,1,92.00994873046875,7.990055322647095,35.66815948486328,2.627385139465332,4.2797000315780345,150
wildwest-store,hist_percent,10,92.01043701171875,7.989564080238342,35.640316009521484,2.6280531883239746,4.27759146014148,150
wildwest-store,hist_percent,100,92.16544342041016,7.834558631579081,31.80492401123047,2.7577056884765625,3.673260764271391,150
wildwest-store,hist_percent,125,93.25963592529297,6.740364699363709,29.582901000976562,2.4983737468719482,3.4346551171726474,150
wildwest-store,hist_percent,15,92.16781616210938,7.832183558146159,31.787961959838867,2.757333755493164,3.6709321924771783,150
wildwest-store,hist_percent,150,94.32219696044922,5.6778035163879395,22.17507553100586,2.310081720352173,2.327503572705403,150
wildwest-store,hist_percent,200,94.90643310546875,5.093566481272379,21.666017532348633,2.0348384380340576,2.4430393623708593,150
wildwest-store,hist_percent,30,92.0095443725586,7.990452926953633,35.63883590698242,2.6281826496124268,4.285988931229754,150
wildwest-store,hist_percent,5,92.16980743408203,7.830191742579142,31.789182662963867,2.756805419921875,3.6718854565499606,150
wildwest-store,hist_percent,50,92.16582489013672,7.834176162083944,31.795616149902344,2.7579727172851562,3.6713605421153646,150
wildwest-store,hist_percent,75,92.00702667236328,7.992975757916768,35.625919342041016,2.628391742706299,4.276616495451567,150
wildwest-town,alpha_weight,0.01,86.53353881835938,13.466462329228719,42.955936431884766,5.474373817443848,6.491094548536798,150
wildwest-town,alpha_weight,0.02,87.94351959228516,12.05648338953654,35.550315856933594,5.237045764923096,4.113175372290094,150
wildwest-town,alpha_weight,0.04,87.8381576538086,12.161842311223348,41.74542236328125,4.842610836029053,6.136698443876514,150
wildwest-town,alpha_weight,0.06,89.52001953125,10.479980694452921,33.2445068359375,4.449631690979004,3.7120752762515044,150
wildwest-town,alpha_weight,0.1,89.77626037597656,10.223736287752788,37.058773040771484,3.865971565246582,5.343774477684951,150
wildwest-town,alpha_weight,0.2,92.57781219482422,7.422189358075459,21.90717315673828,2.972979784011841,2.0538776822945453,150
wildwest-town,alpha_weight,0.5,92.87803649902344,7.121966363588969,20.836782455444336,2.3865973949432373,3.5297987769447126,150
wildwest-town,alpha_weight,0.6,93.59718322753906,6.402815543810527,10.546380996704102,2.336052656173706,1.4797237423459717,150
wildwest-town,alpha_weight,0.7,92.3060531616211,7.693946011861166,23.617311477661133,2.413177013397217,3.861693320832157,150
wildwest-town,alpha_weight,0.8,92.72482299804688,7.27517953077952,13.618544578552246,2.5402801036834717,1.9480120818261093,150
wildwest-town,alpha_weight,0.9,91.16270446777344,8.837297005653381,27.86092185974121,2.7126171588897705,4.4788897992124665,150
wildwest-town,alpha_weight,1.0,91.39324188232422,8.606760640144348,17.672250747680664,2.919109582901001,2.6207777367391034,150
wildwest-town,num_samples,16,87.69880676269531,12.301190557479858,41.91043472290039,4.8770976066589355,6.357935191577597,150
wildwest-town,num_samples,32,88.78248596191406,11.217512165705363,32.78213882446289,4.73073148727417,3.7757619354419494,150
wildwest-town,num_samples,4,87.59584045410156,12.404161418279012,43.00962829589844,4.818009853363037,6.745983767448898,150
wildwest-town,num_samples,64,87.91044616699219,12.089555101394653,39.88536834716797,4.89409065246582,5.895222562139311,150
wildwest-town,num_samples,8,88.76715850830078,11.232843716939291,34.60978698730469,4.82802677154541,3.9691149379653305,150
wildwest-town,filter_size,0.1,88.75572204589844,11.244279689788819,34.59255599975586,4.8260345458984375,3.9702720542050205,150
wildwest-town,filter_size,0.25,87.75800323486328,12.241996943155925,41.90745544433594,4.832289218902588,6.334630292787204,150
wildwest-town,filter_size,0.5,88.7616958618164,11.23830670674642,34.618526458740234,4.837480545043945,3.9665989235216967,150
wildwest-town,filter_size,0.7,87.85370635986328,12.146292721430461,41.992191314697266,4.820774078369141,6.178488618585655,150
wildwest-town,filter_size,0.9,88.75707244873047,11.242926556269328,34.60209274291992,4.833975791931152,3.9770103755060844,150
wildwest-town,filter_size,0.95,87.8581771850586,12.141821072896322,41.86148452758789,4.846917629241943,6.112279993832724,150
wildwest-town,filter_size,1.0,88.76670837402344,11.233295052846273,34.62221145629883,4.8357834815979,3.971957356943239,150
wildwest-town,hist_percent,1,87.69625091552734,12.303752819697062,42.358604431152344,4.834833145141602,6.476439651830447,150
wildwest-town,hist_percent,10,87.79908752441406,12.200915880203247,41.79653549194336,4.829320430755615,6.2443761407800356,150
wildwest-town,hist_percent,100,88.76844024658203,11.231561965942383,34.62751770019531,4.8235626220703125,3.9728423964341917,150
wildwest-town,hist_percent,125,89.21050262451172,10.789498125712077,36.94281768798828,4.148739814758301,5.80594555676897,150
wildwest-town,hist_percent,15,88.77240753173828,11.22759222984314,34.62897872924805,4.824833869934082,3.975043868390072,150
wildwest-town,hist_percent,150,91.45568084716797,8.54432069460551,26.649642944335938,3.4819774627685547,3.023289271960671,150
wildwest-town,hist_percent,200,91.59591674804688,8.404085195859274,28.608625411987305,3.028510808944702,4.423578399232803,150
wildwest-town,hist_percent,30,87.66313171386719,12.33686866124471,42.25385284423828,4.837656497955322,6.589924083627787,150
wildwest-town,hist_percent,5,88.76750946044922,11.23249247233073,34.59745407104492,4.820182800292969,3.97015934981726,150
wildwest-town,hist_percent,50,88.76634979248047,11.233653310139974,34.6641960144043,4.825760841369629,3.98471971481964,150
wildwest-town,hist_percent,75,87.82630157470703,12.173701944351196,42.81003189086914,4.8242597579956055,6.24033759930343,150
