scene,screen_pct,cvar_name,cvar_value,frames_analysed,csv_file,avg_FrameTime,p95_FrameTime,max_FrameTime,std_FrameTime,var_FrameTime,avg_GameThreadTime,p95_GameThreadTime,max_GameThreadTime,std_GameThreadTime,var_GameThreadTime,avg_RenderThreadTime,p95_RenderThreadTime,max_RenderThreadTime,std_RenderThreadTime,var_RenderThreadTime,avg_GPUTime,p95_GPUTime,max_GPUTime,std_GPUTime,var_GPUTime,avg_RHIThreadTime,p95_RHIThreadTime,max_RHIThreadTime,std_RHIThreadTime,var_RHIThreadTime,avg_GPUMem/LocalUsedMB,p95_GPUMem/LocalUsedMB,max_GPUMem/LocalUsedMB,std_GPUMem/LocalUsedMB,var_GPUMem/LocalUsedMB,avg_GPU/TAA,p95_GPU/TAA,max_GPU/TAA,std_GPU/TAA,var_GPU/TAA
abandoned-demo,100,r.TemporalAA.HistoryScreenPercentage,125,750,Profile(20260407_195804).csv,3.3867,4.0483,5.8467,0.3963,0.157,1.0975,1.4078,1.901,0.1347,0.0181,3.3817,4.047,5.8395,0.4019,0.1615,2.7511,3.0683,3.1333,0.1873,0.0351,1.8367,2.2069,2.4958,0.1825,0.0333,2690.0521,2711.7461,2711.7461,241.735,58435.8214,0.096,0.1004,0.1249,0.0037,0.0
abandoned-demo,100,r.TemporalAA.HistoryScreenPercentage,150,750,Profile(20260407_195815).csv,3.4021,4.1769,5.4505,0.418,0.1748,1.0798,1.3648,1.9284,0.1368,0.0187,3.3972,4.175,5.4777,0.4208,0.1771,2.7937,3.1143,3.2155,0.1846,0.0341,1.8075,2.1262,2.5315,0.1667,0.0278,2714.5575,2732.9961,2732.9961,222.5336,49521.2174,0.1261,0.1311,0.4925,0.0139,0.0002
abandoned-demo,100,r.TemporalAA.HistoryScreenPercentage,200,750,Profile(20260407_195827).csv,3.483,4.2074,6.1545,0.4226,0.1786,1.1088,1.4176,1.8392,0.1387,0.0192,3.4782,4.2072,6.1786,0.4348,0.1891,2.8866,3.2009,3.281,0.1887,0.0356,1.8536,2.2195,2.7697,0.1852,0.0343,2768.358,2786.9961,2786.9961,226.9441,51503.6135,0.2038,0.2099,0.5642,0.0139,0.0002
abandoned-demo,87,r.TemporalAACurrentFrameWeight,0.01,750,Profile(20260407_195839).csv,3.2267,3.8164,4.9963,0.3602,0.1298,1.0613,1.3692,1.6433,0.1258,0.0158,3.2219,3.8429,5.0075,0.3679,0.1353,2.4372,2.7809,2.8845,0.1533,0.0235,1.8198,2.207,2.4598,0.1797,0.0323,2621.1615,2649.5586,2649.5586,272.3495,74174.2636,0.0695,0.0748,0.4269,0.0137,0.0002
abandoned-demo,87,r.TemporalAACurrentFrameWeight,0.02,750,Profile(20260407_195851).csv,3.2418,3.8393,5.227,0.3733,0.1394,1.0619,1.3589,1.7545,0.127,0.0161,3.2368,3.8349,5.2288,0.3839,0.1474,2.4473,2.7864,2.884,0.1562,0.0244,1.8348,2.1719,2.829,0.1802,0.0325,2631.711,2649.5586,2649.5586,215.7421,46544.647,0.0704,0.0757,0.4281,0.0189,0.0004
abandoned-demo,87,r.TemporalAACurrentFrameWeight,0.04,750,Profile(20260407_195903).csv,3.2232,3.8854,5.0371,0.3903,0.1524,1.0819,1.3697,1.7479,0.1357,0.0184,3.2176,3.8965,5.071,0.3917,0.1534,2.4336,2.7828,2.8626,0.1594,0.0254,1.7355,2.0191,3.0353,0.1433,0.0205,2630.4075,2648.3086,2648.3086,215.6352,46498.555,0.0701,0.0757,0.424,0.0135,0.0002
abandoned-demo,87,r.TemporalAACurrentFrameWeight,0.06,750,Profile(20260407_195915).csv,3.2407,3.8422,5.4916,0.3661,0.134,1.0674,1.3907,1.6854,0.1301,0.0169,3.2359,3.8388,5.5207,0.3713,0.1379,2.4307,2.7678,2.8379,0.1531,0.0234,1.8334,2.215,2.622,0.1837,0.0338,2629.3109,2647.0586,2647.0586,215.5453,46459.7885,0.0697,0.0748,0.4237,0.0137,0.0002
abandoned-demo,87,r.TemporalAACurrentFrameWeight,0.1,750,Profile(20260407_195927).csv,3.24,3.8805,5.7355,0.3903,0.1524,1.069,1.3749,1.6391,0.1215,0.0148,3.235,3.8761,5.7294,0.4043,0.1634,2.4382,2.7813,2.852,0.1595,0.0255,1.809,2.1725,2.5795,0.1786,0.0319,2620.0653,2648.4336,2648.4336,272.2356,74112.2249,0.0705,0.0765,0.4312,0.0232,0.0005
abandoned-demo,87,r.TemporalAACurrentFrameWeight,0.2,750,Profile(20260407_195938).csv,3.2421,3.8794,5.0766,0.3809,0.1451,1.056,1.3719,1.736,0.1238,0.0153,3.2372,3.8806,5.0695,0.3847,0.148,2.4367,2.7801,2.8526,0.1568,0.0246,1.8059,2.1508,2.4608,0.1682,0.0283,2623.4986,2648.3086,2648.3086,254.8151,64930.7396,0.0701,0.0767,0.4218,0.0136,0.0002
abandoned-demo,87,r.TemporalAACurrentFrameWeight,0.5,750,Profile(20260407_195950).csv,3.2458,3.8892,5.1271,0.3848,0.1481,1.0637,1.3627,1.6031,0.1218,0.0148,3.2407,3.898,5.1146,0.393,0.1544,2.4395,2.775,2.8617,0.1564,0.0245,1.8105,2.1345,2.3876,0.1716,0.0295,2614.9234,2646.6836,2646.6836,288.3771,83161.3803,0.0696,0.0759,0.43,0.0139,0.0002
abandoned-demo,87,r.TemporalAACurrentFrameWeight,0.6,750,Profile(20260407_200002).csv,3.2289,3.8889,4.8673,0.3721,0.1384,1.0796,1.392,1.7824,0.1385,0.0192,3.2237,3.8823,4.8644,0.3773,0.1423,2.4423,2.7927,2.8495,0.1601,0.0256,1.7995,2.1486,2.411,0.1792,0.0321,2616.7222,2648.5586,2648.5586,288.5755,83275.8387,0.0694,0.0767,0.0932,0.0044,0.0
abandoned-demo,87,r.TemporalAACurrentFrameWeight,0.7,750,Profile(20260407_200014).csv,3.2347,3.8176,5.353,0.3742,0.14,1.0779,1.3976,1.8531,0.1353,0.0183,3.2298,3.8202,5.3881,0.3803,0.1447,2.4438,2.7752,2.8395,0.1607,0.0258,1.8036,2.1575,2.5218,0.1849,0.0342,2622.4636,2647.1836,2647.1836,254.7146,64879.518,0.0689,0.0748,0.0933,0.0041,0.0
abandoned-demo,87,r.TemporalAACurrentFrameWeight,0.8,750,Profile(20260407_200026).csv,3.2283,3.8507,5.1691,0.379,0.1436,1.0763,1.3957,1.7789,0.1362,0.0186,3.2232,3.8663,5.1617,0.3855,0.1486,2.4467,2.7814,2.8618,0.1596,0.0255,1.8019,2.1735,2.571,0.189,0.0357,2619.6213,2648.0586,2648.0586,272.1895,74087.1084,0.069,0.0768,0.0942,0.0044,0.0
abandoned-demo,87,r.TemporalAACurrentFrameWeight,0.9,750,Profile(20260407_200038).csv,3.2303,3.869,5.2065,0.3868,0.1496,1.0318,1.1564,1.571,0.0751,0.0056,3.2254,3.8726,5.2342,0.3919,0.1536,2.4545,2.7955,2.8474,0.1655,0.0274,1.7734,2.0885,2.3862,0.1729,0.0299,2614.1908,2649.5586,2649.5586,304.0963,92474.5767,0.0699,0.0768,0.4219,0.0136,0.0002
abandoned-demo,87,r.TemporalAACurrentFrameWeight,1.0,750,Profile(20260407_200049).csv,3.2211,3.8493,5.1078,0.372,0.1384,1.0288,1.1845,1.5263,0.0801,0.0064,3.2161,3.836,5.1104,0.3788,0.1435,2.4421,2.785,2.8618,0.1592,0.0253,1.7474,2.0545,2.3774,0.1555,0.0242,2634.2438,2648.5586,2648.5586,193.0218,37257.4136,0.0697,0.0758,0.4239,0.0136,0.0002
abandoned-demo,87,r.TemporalAASamples,4,750,Profile(20260407_200101).csv,3.2142,3.8533,5.7883,0.3953,0.1563,1.0828,1.3801,1.6959,0.1415,0.02,3.2087,3.8637,5.7229,0.3978,0.1582,2.4318,2.7706,2.8395,0.1557,0.0242,1.702,1.9652,2.2566,0.1363,0.0186,2631.225,2649.0586,2649.0586,215.7022,46527.4602,0.0702,0.0767,0.4239,0.0187,0.0004
abandoned-demo,87,r.TemporalAASamples,8,750,Profile(20260407_200113).csv,3.2314,3.8933,5.1218,0.3851,0.1483,1.0887,1.4205,1.8138,0.1443,0.0208,3.2262,3.9106,5.1561,0.3932,0.1546,2.4373,2.7779,2.865,0.1553,0.0241,1.8109,2.1734,3.2503,0.1805,0.0326,2626.843,2648.3086,2648.3086,236.055,55721.9431,0.0694,0.0756,0.0942,0.0041,0.0
abandoned-demo,87,r.TemporalAASamples,16,750,Profile(20260407_200125).csv,3.2341,3.8619,5.0237,0.3756,0.1411,1.0919,1.3938,1.924,0.1463,0.0214,3.2293,3.861,5.0112,0.3799,0.1443,2.4508,2.7871,2.843,0.164,0.0269,1.8109,2.1837,2.7582,0.1876,0.0352,2633.6313,2647.8086,2647.8086,192.9769,37240.0796,0.0695,0.0758,0.427,0.0138,0.0002
abandoned-demo,87,r.TemporalAASamples,32,750,Profile(20260407_200137).csv,3.2308,3.8297,5.1342,0.3811,0.1452,1.0757,1.3791,1.7645,0.1294,0.0168,3.226,3.8426,5.1174,0.3804,0.1447,2.4489,2.787,2.8618,0.1627,0.0265,1.8199,2.1764,2.7221,0.1769,0.0313,2630.7884,2648.5586,2648.5586,215.6665,46512.0219,0.0704,0.0757,0.424,0.0135,0.0002
abandoned-demo,87,r.TemporalAASamples,64,750,Profile(20260407_200148).csv,3.2462,3.8591,5.4233,0.3886,0.151,1.0802,1.3857,1.7898,0.1369,0.0187,3.2412,3.8552,5.442,0.3916,0.1533,2.4459,2.7855,2.8447,0.1582,0.025,1.8275,2.1758,2.4288,0.1849,0.0342,2626.2256,2647.5586,2647.5586,235.9995,55695.7525,0.0706,0.0766,0.4279,0.0189,0.0004
abandoned-demo,87,r.TemporalAAFilterSize,0.1,750,Profile(20260407_200200).csv,3.2481,3.8378,5.0426,0.3759,0.1413,1.0841,1.4151,1.7212,0.1384,0.0192,3.2433,3.8324,5.0691,0.3862,0.1491,2.4512,2.7899,2.8664,0.1548,0.024,1.8284,2.1969,2.5204,0.1839,0.0338,2627.6983,2649.0586,2649.0586,236.1318,55758.2342,0.0703,0.0757,0.4249,0.0135,0.0002
abandoned-demo,87,r.TemporalAAFilterSize,0.25,750,Profile(20260407_200212).csv,3.2434,3.8456,5.1439,0.368,0.1354,1.0849,1.4061,1.8072,0.1403,0.0197,3.2385,3.8455,5.1419,0.3795,0.144,2.4519,2.7949,2.8581,0.1544,0.0238,1.8295,2.183,2.471,0.1822,0.0332,2620.7448,2649.0586,2649.0586,272.3062,74150.6595,0.0708,0.0758,0.428,0.0229,0.0005
abandoned-demo,87,r.TemporalAAFilterSize,0.5,750,Profile(20260407_200224).csv,3.2469,3.8884,4.9999,0.3877,0.1503,1.0889,1.4234,1.8622,0.1477,0.0218,3.2418,3.885,5.007,0.3908,0.1527,2.4486,2.7974,2.8642,0.1578,0.0249,1.8198,2.1805,2.4785,0.1878,0.0353,2627.9898,2649.1836,2649.1836,236.1579,55770.5736,0.0691,0.0758,0.0962,0.0043,0.0
abandoned-demo,87,r.TemporalAAFilterSize,0.7,750,Profile(20260407_200236).csv,3.2251,3.8545,4.8749,0.3701,0.1369,1.0813,1.3817,1.7497,0.1355,0.0184,3.2201,3.8535,4.8931,0.3722,0.1386,2.4306,2.7621,2.8235,0.1531,0.0234,1.8072,2.149,2.7196,0.1829,0.0335,2628.7706,2650.0586,2650.0586,236.2281,55803.7356,0.0696,0.0757,0.4229,0.0135,0.0002
abandoned-demo,87,r.TemporalAAFilterSize,0.9,750,Profile(20260407_200247).csv,3.2151,3.8079,5.3539,0.3762,0.1415,1.0478,1.364,1.7352,0.1451,0.021,3.2102,3.8289,5.3876,0.3845,0.1478,2.4302,2.7736,2.8386,0.157,0.0246,1.7876,2.1211,2.363,0.1766,0.0312,2624.3709,2649.3086,2649.3086,254.8999,64973.9344,0.0701,0.0764,0.428,0.0138,0.0002
abandoned-demo,87,r.TemporalAAFilterSize,0.95,750,Profile(20260407_200259).csv,3.236,3.8658,5.181,0.3824,0.1462,1.0668,1.3937,1.7902,0.1298,0.0169,3.2312,3.8739,5.3553,0.3903,0.1523,2.4377,2.7766,2.8477,0.1576,0.0249,1.8032,2.1466,2.4562,0.1778,0.0316,2631.4715,2649.3086,2649.3086,215.7225,46536.177,0.0702,0.0768,0.4209,0.0136,0.0002
abandoned-demo,87,r.TemporalAAFilterSize,1.0,750,Profile(20260407_200311).csv,3.22,3.9287,5.614,0.4048,0.1639,1.0854,1.4138,2.0126,0.1413,0.02,3.2147,3.925,5.6089,0.4115,0.1694,2.4329,2.7702,2.8309,0.1563,0.0244,1.726,2.0086,2.3421,0.1372,0.0188,2625.9728,2647.1836,2647.1836,235.9767,55685.005,0.0689,0.0758,0.0928,0.0042,0.0
abandoned-demo,87,r.TemporalAA.HistoryScreenPercentage,100,750,Profile(20260407_200323).csv,3.2253,3.899,5.0594,0.4019,0.1615,1.0932,1.3849,1.6692,0.1333,0.0178,3.2195,3.8834,5.0986,0.4018,0.1614,2.4336,2.768,3.0585,0.1534,0.0235,1.7287,1.9932,2.5001,0.1387,0.0192,2635.3033,2649.4336,2649.4336,193.0994,37287.3756,0.0698,0.0768,0.4239,0.0137,0.0002
abandoned-demo,87,r.TemporalAA.HistoryScreenPercentage,125,750,Profile(20260407_200335).csv,3.272,3.8624,5.4424,0.3778,0.1427,1.0768,1.3699,1.798,0.1251,0.0157,3.2671,3.8621,5.4412,0.3873,0.15,2.5018,2.838,2.9504,0.1611,0.026,1.8045,2.122,2.4402,0.1679,0.0282,2637.6891,2666.1836,2666.1836,274.0668,75112.5961,0.0916,0.0994,0.4454,0.0137,0.0002
abandoned-demo,87,r.TemporalAA.HistoryScreenPercentage,150,750,Profile(20260407_200347).csv,3.2602,3.8999,5.0909,0.4012,0.1609,1.0602,1.3706,1.7538,0.1413,0.02,3.2554,3.9082,5.0829,0.4073,0.1659,2.537,2.8691,2.9451,0.1628,0.0265,1.7818,2.1393,2.5582,0.1813,0.0329,2665.2465,2686.9336,2686.9336,239.506,57363.1175,0.1202,0.1249,0.4884,0.0194,0.0004
abandoned-demo,87,r.TemporalAA.HistoryScreenPercentage,200,750,Profile(20260407_200358).csv,3.3559,4.0468,5.2278,0.4148,0.1721,1.1061,1.3956,1.8792,0.1377,0.019,3.3503,4.0444,5.7979,0.4231,0.179,2.6805,2.9932,5.3977,0.2041,0.0417,1.7443,2.0359,3.8368,0.1572,0.0247,2727.0998,2741.8086,2741.8086,199.8257,39930.325,0.2108,0.2191,0.2438,0.0055,0.0
abandoned-demo,71,r.TemporalAACurrentFrameWeight,0.01,750,Profile(20260407_200410).csv,3.0939,3.6056,4.8937,0.3257,0.106,1.0501,1.3454,1.6848,0.137,0.0188,3.0891,3.6204,4.9214,0.3317,0.11,2.1798,2.519,2.5826,0.1517,0.023,1.7808,2.0969,2.5411,0.1672,0.0279,2555.2963,2589.8398,2589.8398,297.2454,88354.8217,0.0642,0.0707,0.0786,0.0035,0.0
abandoned-demo,71,r.TemporalAACurrentFrameWeight,0.02,750,Profile(20260407_200422).csv,3.1375,3.7155,5.7485,0.3593,0.1291,1.0675,1.3814,1.7514,0.1347,0.0182,3.1324,3.7121,5.7865,0.37,0.1369,2.1792,2.522,2.5878,0.1462,0.0214,1.8352,2.1683,2.4484,0.1822,0.0332,2530.0598,2588.8398,2588.8398,385.5609,148657.2209,0.064,0.0707,0.085,0.0037,0.0
abandoned-demo,71,r.TemporalAACurrentFrameWeight,0.04,750,Profile(20260407_200434).csv,3.1119,3.6195,4.9755,0.3118,0.0972,1.053,1.3656,1.6641,0.1341,0.018,3.1073,3.6338,4.9763,0.3192,0.1019,2.1954,2.5311,2.601,0.1541,0.0237,1.7833,2.0872,2.4739,0.1573,0.0247,2560.9033,2588.8398,2588.8398,266.0885,70803.1004,0.0642,0.0707,0.0881,0.0039,0.0
abandoned-demo,71,r.TemporalAACurrentFrameWeight,0.06,750,Profile(20260407_200446).csv,3.0705,3.5926,4.8316,0.3325,0.1106,1.0314,1.3324,1.7743,0.1377,0.019,3.0658,3.6033,4.8701,0.3433,0.1179,2.1832,2.5172,2.5817,0.1519,0.0231,1.7608,2.085,2.2835,0.1612,0.026,2554.9686,2589.8398,2589.8398,297.2074,88332.2427,0.0647,0.0722,0.0993,0.0039,0.0
abandoned-demo,71,r.TemporalAACurrentFrameWeight,0.1,750,Profile(20260407_200458).csv,3.0994,3.632,5.7654,0.3395,0.1153,1.0535,1.3377,1.9419,0.1308,0.0171,3.0946,3.6429,5.7808,0.351,0.1232,2.1862,2.5279,2.6039,0.1522,0.0232,1.788,2.0889,2.3495,0.1569,0.0246,2559.2442,2590.5898,2590.5898,282.2368,79657.6151,0.064,0.0707,0.0805,0.0035,0.0
abandoned-demo,71,r.TemporalAACurrentFrameWeight,0.2,750,Profile(20260407_200509).csv,3.104,3.6833,5.114,0.3462,0.1199,1.0796,1.3845,1.6632,0.1391,0.0194,3.0991,3.6953,5.143,0.3538,0.1251,2.1825,2.5173,2.596,0.148,0.0219,1.7891,2.1093,2.6525,0.1624,0.0264,2557.5742,2588.8398,2588.8398,282.0527,79553.7043,0.064,0.0696,0.0799,0.0034,0.0
abandoned-demo,71,r.TemporalAACurrentFrameWeight,0.5,750,Profile(20260407_200521).csv,3.1048,3.6542,5.3543,0.3364,0.1131,1.0559,1.3844,1.6148,0.1371,0.0188,3.1,3.6849,5.3507,0.3444,0.1186,2.199,2.5272,2.5865,0.1567,0.0246,1.7819,2.0702,2.2807,0.1517,0.023,2554.4453,2588.9648,2588.9648,297.1464,88295.9798,0.0644,0.0697,0.0799,0.0032,0.0
abandoned-demo,71,r.TemporalAACurrentFrameWeight,0.6,750,Profile(20260407_200533).csv,3.1036,3.6346,5.4311,0.3284,0.1078,1.0482,1.344,1.6671,0.1261,0.0159,3.0986,3.6354,5.4508,0.3393,0.1151,2.1884,2.5256,2.6363,0.1459,0.0213,1.7913,2.0847,2.4602,0.1612,0.026,2551.0818,2589.3398,2589.3398,311.4499,97001.0675,0.0643,0.0697,0.083,0.0034,0.0
abandoned-demo,71,r.TemporalAACurrentFrameWeight,0.7,750,Profile(20260407_200545).csv,3.092,3.654,5.1689,0.3353,0.1124,1.0579,1.3599,1.7788,0.1368,0.0187,3.0872,3.6479,5.1928,0.3421,0.1171,2.1758,2.5125,2.584,0.15,0.0225,1.7719,2.0634,2.3045,0.1509,0.0228,2564.453,2588.8398,2588.8398,249.0802,62040.9343,0.065,0.0697,0.0881,0.0032,0.0
abandoned-demo,71,r.TemporalAACurrentFrameWeight,0.8,750,Profile(20260407_200557).csv,3.0894,3.6299,5.2201,0.3393,0.1151,1.0522,1.3469,1.7741,0.1335,0.0178,3.0847,3.621,5.2521,0.342,0.117,2.1795,2.5156,2.637,0.1515,0.0229,1.7639,2.0768,2.3648,0.1574,0.0248,2561.8182,2589.5898,2589.5898,266.1835,70853.666,0.065,0.0707,0.0952,0.0033,0.0
abandoned-demo,71,r.TemporalAACurrentFrameWeight,0.9,750,Profile(20260407_200609).csv,3.0969,3.6375,4.85,0.3343,0.1118,1.0618,1.3673,1.7782,0.1407,0.0198,3.0919,3.639,4.8524,0.3401,0.1156,2.1867,2.5231,2.6054,0.1522,0.0232,1.766,2.0858,2.3393,0.1634,0.0267,2550.5405,2588.5898,2588.5898,311.3838,96959.898,0.0639,0.0686,0.0798,0.0031,0.0
abandoned-demo,71,r.TemporalAACurrentFrameWeight,1.0,750,Profile(20260407_200620).csv,3.1007,3.6382,4.8631,0.3397,0.1154,1.0568,1.3387,1.7785,0.1349,0.0182,3.0959,3.6409,4.9023,0.3449,0.1189,2.1832,2.5157,2.5984,0.1518,0.0231,1.776,2.0743,2.5243,0.1632,0.0266,2554.7604,2589.3398,2589.3398,297.1831,88317.7728,0.0646,0.0696,0.0789,0.0031,0.0
abandoned-demo,71,r.TemporalAASamples,4,750,Profile(20260407_200632).csv,3.1025,3.6461,4.5065,0.323,0.1043,1.0013,1.1533,1.5128,0.0801,0.0064,3.0974,3.6546,4.5267,0.3379,0.1142,2.1686,2.5091,2.5862,0.1447,0.0209,1.7778,2.076,2.4107,0.1647,0.0271,2546.625,2588.0898,2588.0898,324.9505,105592.8112,0.064,0.0686,0.0962,0.0033,0.0
abandoned-demo,71,r.TemporalAASamples,8,750,Profile(20260407_200644).csv,3.1095,3.661,5.5795,0.3398,0.1155,1.004,1.1575,1.5729,0.0794,0.0063,3.1045,3.6569,5.6245,0.346,0.1197,2.1748,2.5133,2.6113,0.1493,0.0223,1.7857,2.1043,2.3301,0.1669,0.0278,2543.1797,2588.2148,2588.2148,337.9907,114237.7201,0.0645,0.0697,0.087,0.0035,0.0
abandoned-demo,71,r.TemporalAASamples,16,750,Profile(20260407_200656).csv,3.1122,3.6676,5.2083,0.349,0.1218,1.0114,1.1697,1.4977,0.0835,0.007,3.1071,3.6852,5.4169,0.3582,0.1283,2.171,2.5111,2.5965,0.1475,0.0217,1.7915,2.0933,2.4893,0.1672,0.0279,2545.7814,2590.8398,2590.8398,338.3365,114471.5725,0.0644,0.0697,0.0777,0.0032,0.0
abandoned-demo,71,r.TemporalAASamples,32,750,Profile(20260407_200708).csv,3.0988,3.6562,5.1451,0.3355,0.1125,1.0268,1.3019,1.5983,0.1277,0.0163,3.094,3.652,5.1575,0.3451,0.1191,2.1752,2.5065,2.6108,0.1495,0.0224,1.7824,2.0921,2.4001,0.1577,0.0249,2565.5441,2589.7148,2589.7148,249.1861,62093.7159,0.0643,0.0692,0.0799,0.0032,0.0
abandoned-demo,71,r.TemporalAASamples,64,750,Profile(20260407_200720).csv,3.1017,3.7208,5.446,0.3652,0.1334,1.0513,1.3536,1.6287,0.1356,0.0184,3.0966,3.7345,5.4778,0.3797,0.1442,2.1785,2.5201,2.6074,0.1498,0.0224,1.7102,1.9911,2.2864,0.1338,0.0179,2565.4128,2589.7148,2589.7148,249.1734,62087.3742,0.0644,0.0696,0.087,0.0033,0.0
abandoned-demo,71,r.TemporalAAFilterSize,0.1,750,Profile(20260407_200732).csv,3.1123,3.6689,4.9806,0.3437,0.1181,1.0599,1.3872,1.6376,0.136,0.0185,3.1074,3.678,5.0102,0.3495,0.1221,2.1853,2.516,2.5938,0.1516,0.023,1.8115,2.1134,2.4085,0.1713,0.0293,2536.0008,2588.0898,2588.0898,362.5277,131426.3261,0.0646,0.0715,0.0778,0.0036,0.0
abandoned-demo,71,r.TemporalAAFilterSize,0.25,750,Profile(20260407_200743).csv,3.0967,3.6914,5.0539,0.3417,0.1168,1.0397,1.3373,1.8393,0.1306,0.017,3.0919,3.7028,5.0692,0.3461,0.1198,2.1747,2.5093,2.591,0.1473,0.0217,1.7798,2.0812,2.3041,0.1552,0.0241,2563.0675,2587.2148,2587.2148,248.9456,61973.8885,0.0639,0.0696,0.0931,0.0034,0.0
abandoned-demo,71,r.TemporalAAFilterSize,0.5,750,Profile(20260407_200755).csv,3.1151,3.6393,5.0152,0.3381,0.1143,1.0495,1.3277,1.7856,0.1328,0.0176,3.1101,3.6574,5.0342,0.3501,0.1226,2.1785,2.5179,2.5927,0.1457,0.0212,1.8219,2.1466,2.5406,0.177,0.0313,2544.7807,2589.7148,2589.7148,338.2035,114381.5783,0.0646,0.0707,0.0787,0.0034,0.0
abandoned-demo,71,r.TemporalAAFilterSize,0.9,750,Profile(20260407_200815).csv,3.8866,4.8328,6.1865,0.5596,0.3131,1.0262,1.1409,1.4662,0.0709,0.005,3.8795,5.0956,7.5694,0.679,0.461,2.1826,2.5166,2.8147,0.1554,0.0241,2.3661,3.3441,4.0388,0.4792,0.2296,2046.587,2588.5898,2588.5898,1053.7617,1110413.7673,0.0699,0.0686,0.4301,0.047,0.0022
abandoned-demo,71,r.TemporalAAFilterSize,0.95,750,Profile(20260407_200828).csv,3.8083,4.7634,6.2395,0.5243,0.2749,1.0516,1.1343,1.5056,0.0511,0.0026,3.8015,4.9229,6.4314,0.627,0.3931,2.1933,2.5192,2.7818,0.1622,0.0263,2.2988,3.2382,3.9215,0.4607,0.2122,2088.9298,2589.5898,2589.5898,1023.3398,1047224.4006,0.0686,0.0697,0.4332,0.0381,0.0014
abandoned-demo,71,r.TemporalAAFilterSize,1.0,750,Profile(20260407_200841).csv,3.693,4.5707,6.8114,0.504,0.2541,1.0582,1.1606,1.4623,0.0615,0.0038,3.6859,4.7235,7.5561,0.5944,0.3533,2.1931,2.5136,2.8219,0.166,0.0276,2.2456,3.1378,3.872,0.4389,0.1927,2102.9403,2589.8398,2589.8398,1012.5525,1025262.6428,0.0682,0.0697,0.429,0.0378,0.0014
abandoned-demo,71,r.TemporalAA.HistoryScreenPercentage,100,750,Profile(20260407_200853).csv,3.6032,4.406,5.5357,0.4607,0.2123,1.0918,1.3879,1.6991,0.1228,0.0151,3.5964,4.5137,5.8931,0.5249,0.2755,2.1963,2.529,2.8038,0.1681,0.0283,2.1591,2.9075,3.7352,0.3783,0.1431,2215.7204,2588.5898,2588.8398,909.3876,826985.8685,0.0661,0.0696,0.4308,0.0264,0.0007
abandoned-demo,71,r.TemporalAA.HistoryScreenPercentage,125,750,Profile(20260407_200904).csv,3.8788,4.7033,6.5634,0.52,0.2704,1.2011,1.5349,1.8533,0.1761,0.031,3.8715,4.9053,7.2156,0.6244,0.3899,2.2622,2.5814,2.9083,0.1691,0.0286,2.3763,3.1506,3.9014,0.4067,0.1654,2040.9491,2607.7148,2607.7148,1076.2091,1158225.9885,0.0937,0.0921,0.5857,0.0486,0.0024
abandoned-demo,71,r.TemporalAA.HistoryScreenPercentage,150,750,Profile(20260407_200917).csv,3.8062,4.7493,7.0118,0.5277,0.2785,1.1737,1.5082,1.902,0.1765,0.0312,3.7992,4.8823,7.012,0.5975,0.357,2.3067,2.6405,2.9029,0.1723,0.0297,2.3043,3.1306,3.8932,0.4026,0.1621,2138.3822,2629.2148,2629.2148,1025.1187,1050868.3463,0.1283,0.1301,0.4905,0.0361,0.0013
abandoned-demo,71,r.TemporalAA.HistoryScreenPercentage,200,750,Profile(20260407_200929).csv,4.1532,5.1481,14.0847,0.7235,0.5235,1.072,1.1732,1.5884,0.0631,0.004,4.1461,5.5467,14.4241,0.8679,0.7533,2.4184,2.749,2.9977,0.1697,0.0288,2.5816,3.6953,10.8461,0.6795,0.4617,2142.4449,2682.7148,2682.7148,1076.4019,1158641.0333,0.2143,0.2131,0.5765,0.0541,0.0029
abandoned-demo,50,r.TemporalAACurrentFrameWeight,0.01,750,Profile(20260407_200942).csv,3.609,4.5717,5.3248,0.4927,0.2428,1.0378,1.1171,1.637,0.0664,0.0044,3.602,4.692,5.8974,0.5853,0.3425,1.9775,2.2922,2.6217,0.1477,0.0218,2.1863,3.0166,3.8803,0.4232,0.1791,2072.7999,2548.7109,2548.7109,993.6792,987398.3843,0.0564,0.0604,0.0707,0.0026,0.0
abandoned-demo,50,r.TemporalAACurrentFrameWeight,0.02,750,Profile(20260407_200954).csv,3.7529,4.6565,5.6429,0.511,0.2612,1.0422,1.1187,1.5604,0.0499,0.0025,3.7458,5.0214,6.3566,0.647,0.4186,1.9567,2.2672,2.5209,0.1318,0.0174,2.2823,3.2525,4.0374,0.4582,0.21,2011.6103,2548.5859,2548.5859,1039.9232,1081440.2508,0.0563,0.0604,0.0848,0.0028,0.0
abandoned-demo,50,r.TemporalAACurrentFrameWeight,0.04,750,Profile(20260407_201006).csv,3.8059,4.8079,6.8669,0.5287,0.2795,1.0594,1.1576,1.608,0.0673,0.0045,3.7988,4.9929,6.8748,0.6555,0.4296,1.9755,2.3083,2.5461,0.1506,0.0227,2.3205,3.3038,4.288,0.4804,0.2308,2014.7606,2548.3359,2548.3359,1037.3747,1076146.2756,0.0562,0.0604,0.0748,0.0024,0.0
