scene,screen_pct,cvar_name,cvar_value,frames_analysed,csv_file,avg_FrameTime,p95_FrameTime,max_FrameTime,std_FrameTime,var_FrameTime,avg_GameThreadTime,p95_GameThreadTime,max_GameThreadTime,std_GameThreadTime,var_GameThreadTime,avg_RenderThreadTime,p95_RenderThreadTime,max_RenderThreadTime,std_RenderThreadTime,var_RenderThreadTime,avg_GPUTime,p95_GPUTime,max_GPUTime,std_GPUTime,var_GPUTime,avg_RHIThreadTime,p95_RHIThreadTime,max_RHIThreadTime,std_RHIThreadTime,var_RHIThreadTime,avg_GPUMem/LocalUsedMB,p95_GPUMem/LocalUsedMB,max_GPUMem/LocalUsedMB,std_GPUMem/LocalUsedMB,var_GPUMem/LocalUsedMB,avg_GPU/TAA,p95_GPU/TAA,max_GPU/TAA,std_GPU/TAA,var_GPU/TAA
abandoned-demo,50,r.TemporalAACurrentFrameWeight,0.04,1350,Profile(20260402_234650).csv,3.3021,3.9596,5.6814,0.4013,0.1611,1.0912,1.3973,1.8293,0.1424,0.0203,3.2971,3.9603,5.651,0.4043,0.1635,2.3465,2.6737,2.736,0.1459,0.0213,1.8878,2.2475,2.6624,0.1956,0.0383,2673.2942,2699.0234,2707.4609,263.7069,69541.3069,0.0369,0.0374,0.3911,0.075,0.0056
abandoned-demo,50,r.TemporalAACurrentFrameWeight,0.06,1350,Profile(20260402_234704).csv,3.2996,3.995,8.9799,0.4281,0.1833,1.1034,1.4233,1.9962,0.1526,0.0233,3.2943,3.9812,8.9944,0.4263,0.1818,2.3503,2.6737,2.8134,0.1471,0.0216,1.8766,2.2588,2.6507,0.2047,0.0419,2664.7368,2696.5234,2704.9609,291.9467,85232.8808,0.0324,0.0338,0.3789,0.0639,0.0041
abandoned-demo,50,r.TemporalAACurrentFrameWeight,0.1,1350,Profile(20260402_234718).csv,3.3003,3.9787,5.4506,0.411,0.1689,1.08,1.3796,2.0517,0.1396,0.0195,3.2952,3.9718,5.4682,0.4154,0.1726,2.339,2.669,2.7638,0.1456,0.0212,1.8821,2.245,2.6933,0.1937,0.0375,2674.9814,2702.7734,2711.2109,273.9364,75041.1261,0.0369,0.0369,0.3891,0.0748,0.0056
abandoned-demo,50,r.TemporalAACurrentFrameWeight,0.2,1350,Profile(20260402_234732).csv,3.3041,3.9702,5.5467,0.4014,0.1611,1.0793,1.4022,1.8425,0.1416,0.0201,3.2991,3.9576,5.5668,0.4055,0.1644,2.3427,2.6727,2.7676,0.1414,0.02,1.8842,2.2502,2.6665,0.1947,0.0379,2674.2879,2698.0234,2706.4609,253.3614,64191.9836,0.0297,0.0328,0.3984,0.0567,0.0032
abandoned-demo,50,r.TemporalAACurrentFrameWeight,0.5,1350,Profile(20260402_234746).csv,3.3041,3.9317,11.3877,0.448,0.2007,1.1013,1.4243,1.8587,0.1467,0.0215,3.2991,3.9315,11.4059,0.4529,0.2052,2.3482,2.6758,2.8372,0.1445,0.0209,1.8937,2.2812,2.6961,0.2152,0.0463,2643.9208,2697.7734,2706.2109,377.8463,142767.8103,0.0356,0.0348,0.3881,0.0705,0.005
abandoned-demo,50,r.TemporalAACurrentFrameWeight,0.6,1350,Profile(20260402_234800).csv,3.3012,3.98,5.0714,0.3944,0.1555,1.057,1.3201,1.8344,0.1146,0.0131,3.2962,3.9815,5.1932,0.4027,0.1622,2.3478,2.6769,2.7671,0.1467,0.0215,1.8453,2.2035,2.7389,0.1951,0.0381,2649.955,2697.7734,2706.2109,356.6462,127196.484,0.0325,0.0318,0.3912,0.0665,0.0044
abandoned-demo,50,r.TemporalAACurrentFrameWeight,0.7,1350,Profile(20260402_234814).csv,3.2929,3.9471,5.596,0.3806,0.1449,1.0394,1.2158,1.6147,0.0889,0.0079,3.2877,3.9399,5.5258,0.3892,0.1515,2.3477,2.6703,2.7757,0.1469,0.0216,1.8336,2.1651,2.6781,0.1855,0.0344,2649.2573,2697.0234,2705.4609,356.5524,127129.6142,0.0345,0.0348,0.3943,0.074,0.0055
abandoned-demo,50,r.TemporalAACurrentFrameWeight,0.8,1350,Profile(20260402_234828).csv,3.3112,3.9723,5.3048,0.4013,0.1611,1.0459,1.273,1.733,0.1045,0.0109,3.3061,4.0,5.3505,0.4081,0.1665,2.3489,2.6719,2.7399,0.1488,0.0221,1.8548,2.2037,2.8632,0.1932,0.0373,2654.269,2698.0234,2706.4609,341.7615,116800.9424,0.0332,0.0318,0.385,0.07,0.0049
abandoned-demo,50,r.TemporalAACurrentFrameWeight,0.9,1350,Profile(20260402_234842).csv,3.3036,3.9911,5.9325,0.4162,0.1732,1.102,1.4137,1.9496,0.1472,0.0217,3.2985,3.9942,5.8469,0.4179,0.1746,2.348,2.6717,2.9219,0.1445,0.0209,1.8829,2.2447,2.5871,0.195,0.038,2676.2562,2698.0234,2706.4609,242.6632,58885.417,0.0349,0.0359,0.383,0.0699,0.0049
abandoned-demo,50,r.TemporalAACurrentFrameWeight,1.0,1350,Profile(20260402_234856).csv,3.3043,4.0213,5.6639,0.4148,0.1721,1.0711,1.334,1.9104,0.1268,0.0161,3.2986,4.0111,5.6967,0.419,0.1756,2.3411,2.6689,2.7276,0.1479,0.0219,1.7645,2.0597,2.5393,0.1492,0.0223,2678.7926,2694.6484,2703.0859,206.9106,42811.9942,0.0303,0.0313,0.3809,0.0664,0.0044
abandoned-demo,50,r.TemporalAASamples,4,1350,Profile(20260402_234911).csv,3.3039,3.9858,5.2614,0.4052,0.1642,1.0962,1.41,1.942,0.1405,0.0197,3.2988,3.9653,5.276,0.4055,0.1644,2.3466,2.6806,2.7439,0.148,0.0219,1.8897,2.2648,2.6267,0.2021,0.0408,2675.266,2699.0234,2707.4609,253.454,64238.909,0.033,0.0338,0.3881,0.0653,0.0043
abandoned-demo,50,r.TemporalAASamples,8,1350,Profile(20260402_234925).csv,3.2743,3.9814,5.4328,0.4062,0.165,1.0695,1.3646,2.6538,0.1489,0.0222,3.2691,3.995,5.4594,0.4126,0.1702,2.3542,2.6768,2.8358,0.1507,0.0227,1.8938,2.2773,2.8764,0.2125,0.0452,2651.0583,2696.7734,2705.2109,349.1511,121906.5147,0.0345,0.0338,0.3861,0.0674,0.0045
abandoned-demo,50,r.TemporalAASamples,16,1350,Profile(20260402_234939).csv,3.289,3.9306,5.0108,0.3911,0.153,1.087,1.4108,1.8185,0.1386,0.0192,3.2839,3.9328,5.3605,0.3967,0.1574,2.3493,2.6752,2.7448,0.1485,0.0221,1.8721,2.2303,2.8365,0.1943,0.0378,2671.029,2696.6484,2705.0859,263.484,69423.8347,0.0347,0.0358,0.3912,0.0689,0.0047
abandoned-demo,50,r.TemporalAASamples,32,1350,Profile(20260402_234953).csv,3.2695,3.9812,12.4725,0.468,0.219,1.0756,1.39,1.7677,0.149,0.0222,3.2646,3.9816,12.4621,0.4709,0.2218,2.3556,2.681,2.8612,0.1546,0.0239,1.8592,2.2172,10.2847,0.3052,0.0931,2676.9241,2696.7734,2705.2109,231.3425,53519.3399,0.0309,0.0328,0.3994,0.0604,0.0036
abandoned-demo,50,r.TemporalAASamples,64,1350,Profile(20260402_235007).csv,3.294,3.9726,5.4689,0.399,0.1592,1.0776,1.3732,1.7018,0.1332,0.0178,3.289,3.9782,5.509,0.4016,0.1613,2.3506,2.6744,2.7787,0.1489,0.0222,1.8669,2.21,3.0135,0.191,0.0365,2676.0899,2697.7734,2706.2109,242.6484,58878.2667,0.0332,0.0338,0.3953,0.0665,0.0044
abandoned-demo,50,r.TemporalAAFilterSize,0.1,1350,Profile(20260402_235021).csv,3.3053,4.0217,12.3682,0.4862,0.2363,1.096,1.4099,1.9809,0.1446,0.0209,3.3003,4.0286,13.1891,0.4981,0.2481,2.3552,2.6788,2.8395,0.1485,0.0221,1.8655,2.2262,11.7266,0.3355,0.1125,2664.7217,2696.5234,2704.9609,291.9453,85232.0621,0.0333,0.0348,0.3932,0.0655,0.0043
abandoned-demo,50,r.TemporalAAFilterSize,0.25,1350,Profile(20260402_235035).csv,3.3202,3.9943,12.6152,0.4812,0.2315,1.0903,1.4009,2.0381,0.1436,0.0206,3.3153,3.9967,12.7905,0.4839,0.2341,2.349,2.6734,2.778,0.1442,0.0208,1.914,2.2811,11.2068,0.3274,0.1072,2670.278,2698.0234,2706.4609,273.4552,74777.7559,0.0314,0.0338,0.4045,0.0614,0.0038
abandoned-demo,50,r.TemporalAAFilterSize,0.5,1350,Profile(20260402_235049).csv,3.3168,4.0684,5.8843,0.4201,0.1765,1.067,1.353,1.6811,0.127,0.0161,3.3115,4.0669,5.8689,0.422,0.1781,2.3447,2.6667,2.7337,0.1469,0.0216,1.7729,2.0625,2.3545,0.1358,0.0184,2683.9138,2697.7734,2706.2109,193.8455,37576.0703,0.0329,0.0328,0.386,0.0721,0.0052
abandoned-demo,50,r.TemporalAAFilterSize,0.7,1350,Profile(20260402_235103).csv,3.3028,3.9439,5.2671,0.397,0.1576,1.0836,1.3746,1.8338,0.1285,0.0165,3.2978,3.9478,5.2822,0.4014,0.1611,2.3498,2.68,2.7504,0.1465,0.0215,1.902,2.2908,2.8451,0.2104,0.0443,2651.2634,2699.0234,2707.4609,356.8226,127322.3463,0.0346,0.0338,0.3891,0.0664,0.0044
abandoned-demo,50,r.TemporalAAFilterSize,0.9,1350,Profile(20260402_235117).csv,3.3153,4.0493,12.5179,0.4691,0.22,1.0766,1.3925,1.8617,0.1358,0.0184,3.3103,4.0315,12.4493,0.4705,0.2214,2.3489,2.6707,2.7757,0.1462,0.0214,1.8967,2.2429,9.6116,0.2881,0.083,2668.3403,2698.0234,2706.4609,282.953,80062.3872,0.032,0.0327,0.3901,0.0634,0.004
abandoned-demo,50,r.TemporalAAFilterSize,0.95,1350,Profile(20260402_235131).csv,3.2929,3.9921,12.5962,0.4742,0.2249,1.0838,1.3846,2.1836,0.1399,0.0196,3.2881,3.9914,12.59,0.475,0.2257,2.3523,2.6779,2.7762,0.1468,0.0216,1.8537,2.2032,10.9101,0.312,0.0974,2679.2661,2694.8984,2703.3359,206.9471,42827.1067,0.033,0.0348,0.3819,0.066,0.0044
abandoned-demo,50,r.TemporalAAFilterSize,1.0,1350,Profile(20260402_235146).csv,3.3014,3.9643,5.3214,0.4033,0.1627,1.0899,1.3738,1.9316,0.1349,0.0182,3.2963,3.9363,5.7454,0.4069,0.1656,2.3512,2.6744,2.7681,0.1493,0.0223,1.8885,2.2473,2.8927,0.1968,0.0387,2676.0165,2697.7734,2706.2109,242.6414,58874.8605,0.033,0.0338,0.4874,0.0653,0.0043
abandoned-demo,50,r.TemporalAA.HistoryScreenPercentage,100,1350,Profile(20260402_235200).csv,3.2973,4.007,5.3773,0.4142,0.1716,1.0823,1.3676,1.8356,0.1281,0.0164,3.292,4.0055,5.3961,0.4166,0.1735,2.3439,2.6728,2.7623,0.1511,0.0228,1.7806,2.0876,2.4805,0.1579,0.0249,2685.2886,2699.0234,2707.4609,193.945,37614.6683,0.0339,0.0344,0.3932,0.0752,0.0057
abandoned-demo,50,r.TemporalAA.HistoryScreenPercentage,125,1350,Profile(20260402_235214).csv,3.3495,4.1157,17.8828,0.6265,0.3925,1.093,1.4176,1.8868,0.1501,0.0225,3.3444,4.1197,17.8671,0.6324,0.3999,2.3487,2.6836,2.7852,0.1478,0.0218,1.9312,2.2803,14.4819,0.4746,0.2253,2652.9479,2696.7734,2705.2109,341.5912,116684.5222,0.0334,0.0348,0.385,0.0653,0.0043
abandoned-demo,50,r.TemporalAA.HistoryScreenPercentage,150,1350,Profile(20260402_235228).csv,3.31,4.0312,5.9024,0.4094,0.1676,1.0856,1.4049,2.0026,0.1419,0.0201,3.305,4.0292,5.9363,0.4097,0.1678,2.3511,2.6767,2.742,0.1499,0.0225,1.8767,2.2261,2.8505,0.1941,0.0377,2671.964,2697.8984,2706.3359,263.5759,69472.2327,0.0343,0.0348,0.3912,0.069,0.0048
abandoned-demo,50,r.TemporalAA.HistoryScreenPercentage,200,1350,Profile(20260402_235242).csv,3.3065,3.9704,5.2106,0.3989,0.1592,1.0836,1.3858,1.8764,0.1392,0.0194,3.3015,3.9641,5.2267,0.4022,0.1617,2.3482,2.6734,2.8111,0.144,0.0207,1.8865,2.252,2.7163,0.1993,0.0397,2665.8463,2697.7734,2706.2109,292.0685,85303.9925,0.0347,0.0359,0.3912,0.0704,0.005
cubetest,100,r.TemporalAACurrentFrameWeight,0.01,1350,Profile(20260403_002502).csv,5.0368,6.4759,11.9732,0.8641,0.7466,1.3624,1.8599,4.3553,0.3366,0.1133,5.0296,6.4898,11.9942,0.8718,0.76,3.9985,4.5988,5.65,0.3588,0.1288,2.6456,3.7312,7.1603,0.5783,0.3345,2587.5848,2694.7773,2726.7773,370.5105,137277.9974,0.0333,0.044,0.0624,0.0073,0.0001
cubetest,100,r.TemporalAACurrentFrameWeight,0.02,1350,Profile(20260403_002520).csv,4.5236,5.2089,6.604,0.4518,0.2042,1.1719,1.3456,3.9001,0.1697,0.0288,4.518,5.2044,6.6208,0.4526,0.2049,3.9524,4.5246,4.9371,0.3384,0.1145,2.2251,2.7141,3.3463,0.2394,0.0573,2688.2748,2694.1523,2702.5898,126.925,16109.9576,0.0382,0.045,0.4003,0.018,0.0003
cubetest,100,r.TemporalAACurrentFrameWeight,0.04,1350,Profile(20260403_002536).csv,4.5208,5.2022,7.1595,0.4489,0.2015,1.1627,1.3107,3.7952,0.1646,0.0271,4.5154,5.1953,7.2012,0.4521,0.2044,3.947,4.5142,4.9012,0.335,0.1123,2.2194,2.6988,3.5666,0.2282,0.0521,2687.4056,2695.1523,2703.5898,146.5638,21480.9603,0.038,0.0451,0.3952,0.0152,0.0002
cubetest,100,r.TemporalAACurrentFrameWeight,0.06,1350,Profile(20260403_002552).csv,4.5121,5.1813,6.8472,0.4386,0.1924,1.1518,1.3122,3.1949,0.1588,0.0252,4.5063,5.1652,7.5397,0.4426,0.1959,3.946,4.522,4.8266,0.3365,0.1132,2.2108,2.6888,3.7585,0.2327,0.0541,2688.3922,2694.1523,2702.5898,126.9303,16111.3132,0.0391,0.0451,0.4085,0.0179,0.0003
cubetest,100,r.TemporalAACurrentFrameWeight,0.1,1350,Profile(20260403_002609).csv,4.5222,5.2671,6.965,0.4654,0.2166,1.1694,1.3151,3.1836,0.1575,0.0248,4.5165,5.2782,6.9379,0.4689,0.2199,3.9483,4.5242,4.8934,0.3406,0.116,2.2415,2.7144,3.5026,0.2389,0.0571,2684.5565,2696.2773,2704.7148,179.4432,32199.8476,0.0384,0.045,0.4004,0.0226,0.0005
cubetest,100,r.TemporalAACurrentFrameWeight,0.2,1350,Profile(20260403_002625).csv,4.4772,5.1282,6.3714,0.4324,0.187,1.1192,1.2795,3.4649,0.1586,0.0251,4.4719,5.1202,6.5266,0.4341,0.1884,3.9388,4.5012,4.8141,0.3319,0.1101,2.1622,2.5932,3.1201,0.217,0.0471,2695.5907,2697.4023,2705.8398,73.4366,5392.939,0.0391,0.0451,0.4004,0.0201,0.0004
cubetest,100,r.TemporalAACurrentFrameWeight,0.5,1350,Profile(20260403_002641).csv,4.5183,5.2165,6.6832,0.4599,0.2115,1.1653,1.2966,3.4818,0.1576,0.0249,4.5125,5.2192,6.7098,0.4626,0.214,3.9498,4.5244,4.8221,0.3328,0.1108,2.1286,2.4627,3.1684,0.1799,0.0324,2689.3612,2695.1523,2703.5898,126.9754,16122.7416,0.0385,0.0451,0.3902,0.0115,0.0001
cubetest,100,r.TemporalAACurrentFrameWeight,0.6,1350,Profile(20260403_002657).csv,4.5308,5.255,6.5828,0.4544,0.2065,1.1664,1.2893,3.5085,0.1609,0.0259,4.525,5.2425,6.6372,0.4566,0.2085,3.9532,4.5293,4.9174,0.338,0.1143,2.2695,2.7346,3.55,0.2398,0.0575,2689.6919,2697.4023,2705.8398,146.6883,21517.4623,0.0373,0.045,0.3922,0.0116,0.0001
cubetest,100,r.TemporalAACurrentFrameWeight,0.7,1350,Profile(20260403_002713).csv,4.5118,5.2714,6.8243,0.4561,0.2081,1.1648,1.3048,3.3451,0.1544,0.0238,4.506,5.2589,6.8284,0.46,0.2116,3.9436,4.5189,4.8495,0.3377,0.1141,2.2433,2.6734,3.0951,0.2208,0.0488,2689.338,2697.0273,2705.4648,146.6695,21511.9506,0.0386,0.045,0.3984,0.0178,0.0003
cubetest,100,r.TemporalAACurrentFrameWeight,0.8,1350,Profile(20260403_002729).csv,4.5218,5.1857,7.1547,0.4487,0.2014,1.1633,1.3045,2.9086,0.153,0.0234,4.5161,5.1834,7.1856,0.4507,0.2032,3.9532,4.5257,4.7477,0.3369,0.1135,2.255,2.7297,3.1774,0.2329,0.0543,2693.457,2697.1523,2705.5898,103.7985,10774.1347,0.0382,0.045,0.3922,0.0178,0.0003
cubetest,100,r.TemporalAACurrentFrameWeight,0.9,1350,Profile(20260403_002745).csv,4.5179,5.1739,6.8087,0.4408,0.1943,1.1735,1.3226,3.3959,0.1659,0.0275,4.512,5.1662,6.8503,0.4436,0.1968,3.9378,4.5119,4.6254,0.3312,0.1097,2.2542,2.755,3.1991,0.2362,0.0558,2689.4123,2693.1523,2701.5898,103.6425,10741.7662,0.0385,0.0441,0.4024,0.0203,0.0004
cubetest,100,r.TemporalAACurrentFrameWeight,1.0,1350,Profile(20260403_002801).csv,4.52,5.2422,6.5807,0.4496,0.2021,1.1663,1.2881,2.9419,0.1475,0.0218,4.5142,5.2436,6.5708,0.4513,0.2037,3.9414,4.5104,4.9134,0.337,0.1136,2.2574,2.6906,3.2443,0.2228,0.0497,2691.1939,2695.1523,2703.5898,103.7116,10756.0955,0.0385,0.045,0.3963,0.0203,0.0004
cubetest,100,r.TemporalAASamples,4,1350,Profile(20260403_002817).csv,4.5206,5.2354,7.1824,0.4542,0.2063,1.164,1.3006,2.954,0.1543,0.0238,4.5149,5.2337,7.304,0.4575,0.2093,3.9468,4.5193,4.8611,0.334,0.1115,2.2774,2.7336,3.4043,0.2307,0.0532,2680.3817,2694.1523,2702.5898,193.5898,37477.0175,0.038,0.0441,0.4199,0.0157,0.0002
cubetest,100,r.TemporalAASamples,8,1350,Profile(20260403_002833).csv,4.5183,5.1485,6.4687,0.4283,0.1834,1.1643,1.286,3.3189,0.16,0.0256,4.5127,5.1489,6.4658,0.4302,0.185,3.9527,4.5208,4.8662,0.3373,0.1137,2.2593,2.7285,3.0685,0.2179,0.0475,2687.4251,2693.1523,2701.5898,126.8841,16099.5755,0.0383,0.045,0.4065,0.0151,0.0002
cubetest,100,r.TemporalAASamples,16,1350,Profile(20260403_002850).csv,4.5257,5.2403,6.5421,0.4559,0.2079,1.1609,1.2867,2.9476,0.1518,0.0231,4.5199,5.2283,6.5893,0.4587,0.2104,3.948,4.5162,4.8127,0.3387,0.1147,2.253,2.7214,3.3278,0.2259,0.051,2691.4587,2695.1523,2703.5898,103.7215,10758.1581,0.0382,0.045,0.3922,0.0151,0.0002
cubetest,100,r.TemporalAASamples,32,1350,Profile(20260403_002906).csv,4.5328,5.3146,6.8775,0.4686,0.2196,1.1681,1.2792,2.8591,0.148,0.0219,4.527,5.31,6.8861,0.4707,0.2216,3.9483,4.5268,4.8773,0.3394,0.1152,2.2854,2.7702,3.341,0.2321,0.0539,2682.3748,2696.1523,2704.5898,193.7338,37532.7979,0.0384,0.045,0.3933,0.0178,0.0003
cubetest,100,r.TemporalAASamples,64,1350,Profile(20260403_002922).csv,4.5152,5.1981,6.7839,0.4463,0.1991,1.1494,1.2974,3.7173,0.1679,0.0282,4.5096,5.1961,6.8738,0.4512,0.2036,3.9513,4.5156,4.751,0.3283,0.1078,2.244,2.7188,3.265,0.2367,0.056,2685.4458,2695.1523,2703.5898,163.8034,26831.5521,0.0381,0.045,0.3963,0.0115,0.0001
cubetest,100,r.TemporalAAFilterSize,0.1,1350,Profile(20260403_002938).csv,4.5167,5.2164,6.3266,0.436,0.1901,1.1696,1.3114,3.4866,0.1626,0.0264,4.5108,5.2039,6.3289,0.4399,0.1935,3.9392,4.5051,4.7573,0.3283,0.1078,2.2799,2.7368,3.1777,0.2205,0.0486,2686.4743,2694.1523,2702.5898,146.5132,21466.1165,0.0374,0.0446,0.4004,0.0154,0.0002
cubetest,100,r.TemporalAAFilterSize,0.25,1350,Profile(20260403_002954).csv,4.5193,5.2226,6.2706,0.4477,0.2004,1.1518,1.3011,2.9558,0.1554,0.0242,4.5138,5.2213,6.4406,0.4515,0.2039,3.9513,4.522,4.8884,0.3316,0.11,2.271,2.7389,3.2436,0.2338,0.0547,2683.386,2693.1523,2701.5898,163.6772,26790.2399,0.0377,0.045,0.3953,0.015,0.0002
cubetest,100,r.TemporalAAFilterSize,0.5,1350,Profile(20260403_003010).csv,4.5183,5.134,6.7631,0.4316,0.1863,1.1581,1.2312,2.9168,0.1468,0.0216,4.5122,5.1351,6.7788,0.4369,0.1908,3.9563,4.5312,4.7396,0.3374,0.1138,2.2592,2.6358,3.0888,0.204,0.0416,2685.5195,2697.2773,2705.7148,179.507,32222.7572,0.0401,0.045,0.7005,0.0306,0.0009
cubetest,100,r.TemporalAAFilterSize,0.7,1350,Profile(20260403_003026).csv,4.5119,5.1442,6.6593,0.4404,0.1939,1.158,1.2385,2.9222,0.148,0.0219,4.5062,5.147,6.6903,0.4418,0.1952,3.9542,4.5227,4.8395,0.334,0.1116,2.2243,2.6788,3.2493,0.2206,0.0487,2694.3062,2694.1523,2702.5898,1.5805,2.4979,0.0396,0.0451,0.4004,0.0226,0.0005
cubetest,100,r.TemporalAAFilterSize,0.9,1350,Profile(20260403_003042).csv,4.5392,5.2796,6.9337,0.4701,0.221,1.1642,1.2606,3.2665,0.1523,0.0232,4.5335,5.2719,6.9634,0.4708,0.2217,3.9538,4.5408,4.8851,0.3411,0.1163,2.2902,2.7289,3.7761,0.2256,0.0509,2690.4454,2694.1523,2702.5898,103.6825,10750.0586,0.0373,0.0441,0.4003,0.0152,0.0002
cubetest,100,r.TemporalAAFilterSize,0.95,1350,Profile(20260403_003058).csv,4.5218,5.1662,6.5737,0.4356,0.1897,1.1602,1.2567,3.1144,0.1492,0.0223,4.5162,5.1628,6.5757,0.4387,0.1924,3.939,4.5189,4.9756,0.3391,0.115,2.3319,2.7809,3.315,0.2395,0.0573,2691.3481,2701.1523,2709.5898,164.163,26949.4841,0.0387,0.0451,0.3994,0.0179,0.0003
cubetest,100,r.TemporalAAFilterSize,1.0,1350,Profile(20260403_003115).csv,4.5353,5.2657,7.2462,0.4626,0.214,1.1714,1.2791,3.6682,0.1621,0.0263,4.5297,5.2633,7.2666,0.4649,0.2161,3.9504,4.5204,4.829,0.3356,0.1126,2.286,2.7321,3.5338,0.2129,0.0453,2688.8263,2694.5273,2702.9648,126.951,16116.5453,0.0388,0.0451,0.3973,0.0151,0.0002
cubetest,100,r.TemporalAA.HistoryScreenPercentage,100,1350,Profile(20260403_003131).csv,4.5247,5.2288,6.9452,0.4543,0.2064,1.1693,1.3317,3.2,0.1601,0.0256,4.5193,5.2292,6.9733,0.4563,0.2082,3.9602,4.5207,5.0117,0.3377,0.114,2.2254,2.7065,3.3544,0.2312,0.0534,2689.5853,2695.4023,2703.8398,126.9868,16125.639,0.0376,0.045,0.5131,0.0145,0.0002
cubetest,100,r.TemporalAA.HistoryScreenPercentage,125,1350,Profile(20260403_003147).csv,4.5172,5.1842,6.9314,0.4437,0.1969,1.1733,1.335,3.242,0.1539,0.0237,4.5112,5.179,6.9317,0.4451,0.1981,3.9489,4.5197,4.8417,0.3352,0.1124,2.2294,2.6986,3.2922,0.2349,0.0552,2683.9146,2695.6523,2704.0898,179.3998,32184.3039,0.038,0.045,0.3932,0.016,0.0003
cubetest,100,r.TemporalAA.HistoryScreenPercentage,150,1350,Profile(20260403_003203).csv,4.5143,5.1836,6.5679,0.4488,0.2015,1.166,1.3145,3.3172,0.1581,0.025,4.5087,5.183,6.7036,0.4545,0.2066,3.9425,4.5132,4.789,0.3352,0.1123,2.2307,2.7007,3.0606,0.2329,0.0543,2680.3931,2694.1523,2702.5898,193.591,37477.4761,0.0382,0.045,0.4003,0.018,0.0003
cubetest,100,r.TemporalAA.HistoryScreenPercentage,200,1350,Profile(20260403_003219).csv,4.5287,5.277,6.8612,0.4607,0.2123,1.169,1.3163,2.8799,0.1499,0.0225,4.523,5.2628,6.8876,0.4631,0.2145,3.955,4.5292,4.9568,0.3377,0.114,2.2269,2.7333,3.1037,0.2368,0.0561,2689.8595,2695.6523,2704.0898,126.9999,16128.9718,0.0383,0.0451,0.3973,0.0197,0.0004
cubetest,87,r.TemporalAACurrentFrameWeight,0.01,1350,Profile(20260403_003235).csv,4.3057,5.1414,6.9465,0.5218,0.2723,1.1632,1.3351,3.2142,0.1634,0.0267,4.2998,5.1468,7.1043,0.5314,0.2824,3.6326,4.2225,4.5201,0.3295,0.1086,2.1975,2.687,3.1002,0.2339,0.0547,2593.3997,2634.2148,2642.6523,326.1239,106356.7674,0.0297,0.041,0.3809,0.0111,0.0001
cubetest,87,r.TemporalAACurrentFrameWeight,0.02,1350,Profile(20260403_003250).csv,4.2916,5.1104,6.3572,0.5148,0.265,1.1585,1.3205,2.8653,0.1548,0.024,4.2857,5.1099,6.3836,0.5214,0.2718,3.6287,4.216,4.6184,0.3348,0.1121,2.2008,2.7056,3.0378,0.2385,0.0569,2599.225,2632.2148,2640.6523,293.6438,86226.6892,0.0315,0.041,0.385,0.0276,0.0008
cubetest,87,r.TemporalAACurrentFrameWeight,0.04,1350,Profile(20260403_003305).csv,4.299,5.1221,6.5423,0.5063,0.2563,1.1638,1.3196,2.8882,0.1506,0.0227,4.293,5.1336,6.5821,0.515,0.2652,3.6367,4.2174,4.5122,0.3294,0.1085,2.2125,2.6945,3.1129,0.2311,0.0534,2594.4382,2633.2148,2641.6523,318.2723,101297.2735,0.0297,0.0409,0.3839,0.0147,0.0002
cubetest,87,r.TemporalAACurrentFrameWeight,0.06,1350,Profile(20260403_003320).csv,4.2851,5.0876,7.0198,0.5037,0.2537,1.1571,1.3342,3.1339,0.1634,0.0267,4.2792,5.0927,7.0318,0.5112,0.2613,3.6297,4.2098,4.4672,0.3311,0.1096,2.2165,2.707,3.1618,0.2447,0.0599,2595.6389,2632.4648,2640.9023,310.2409,96249.447,0.0305,0.0409,0.3942,0.0224,0.0005
cubetest,87,r.TemporalAACurrentFrameWeight,0.1,1350,Profile(20260403_003336).csv,4.2986,5.0801,6.7989,0.4956,0.2456,1.1635,1.3277,3.56,0.1645,0.027,4.293,5.078,6.8421,0.5012,0.2512,3.6317,4.2105,4.5276,0.33,0.1089,2.2241,2.7137,3.0814,0.2418,0.0585,2592.8185,2639.4648,2647.9023,348.9567,121770.8037,0.0297,0.04,0.3973,0.0178,0.0003
cubetest,87,r.TemporalAACurrentFrameWeight,0.2,1350,Profile(20260403_003351).csv,4.2973,5.1585,6.9687,0.5155,0.2657,1.1512,1.3126,2.8793,0.1528,0.0234,4.2913,5.1563,6.984,0.5257,0.2764,3.6327,4.2088,4.5296,0.3275,0.1073,2.2381,2.7493,3.1988,0.2521,0.0635,2573.9005,2632.2148,2640.6523,388.1772,150681.5135,0.0299,0.041,0.3973,0.015,0.0002
cubetest,87,r.TemporalAACurrentFrameWeight,0.5,1350,Profile(20260403_003406).csv,4.3084,5.1057,6.4151,0.5052,0.2552,1.1567,1.2974,3.092,0.1529,0.0234,4.3024,5.132,6.4208,0.5153,0.2656,3.6362,4.2143,4.5446,0.3253,0.1058,2.2235,2.7289,3.2294,0.2453,0.0602,2597.1118,2634.0898,2642.5273,310.417,96358.7063,0.0304,0.0409,0.4004,0.0223,0.0005
